station_code,slot_id,capacity_s,lat,lon
DPB3,DPB3_T04_S67,42,-7.118929677286725,-34.876195153343595
DPB3,DPB3_T04_S68,42,-7.123643231092945,-34.979777288666256
DPB3,DPB3_T04_S69,42,-7.125753206180981,-34.876258925716854
DPB3,DPB3_T04_S70,42,-7.1372931307700735,-34.97990687389186
DPB3,DPB3_T04_S71,42,-7.1443944724753665,-34.90896965968378
DPB3,DPB3_T04_S72,42,-7.13926528656909,-34.91187955139342
DPB3,DPB3_T04_S73,42,-7.163170747157095,-34.90618790183589
DPB3,DPB3_T04_S74,42,-7.127149972488011,-34.95614053417117
DPB3,DPB3_T04_S75,42,-7.11547266071335,-34.887993282321084
DPB3,DPB3_T04_S76,42,-7.134293657386261,-34.873381153709076
DPB3,DPB3_T04_S77,42,-7.125594502198537,-34.91766722845416
DPB3,DPB3_T04_S78,42,-7.1190190469868,-34.85253682325861
DPB3,DPB3_T04_S79,42,-7.1053050376115126,-34.87015291903038
DPB3,DPB3_T04_S80,42,-7.124036106825424,-34.87920046588202
DPB3,DPB3_T04_S81,42,-7.151173061097803,-34.92086604125125
DPB3,DPB3_T04_S82,42,-7.1222282526323575,-34.90580349922747
DPB3,DPB3_T04_S83,42,-7.127242999190172,-34.93247377752683
DPB3,DPB3_T04_S84,42,-7.158152991681056,-34.879519490260606
DPB3,DPB3_T04_S85,42,-7.173383749975757,-34.91220019038246
DPB3,DPB3_T04_S86,42,-7.12057914953704,-34.89099881822046
DPB3,DPB3_T04_S87,42,-7.1580642538106245,-34.90318188058089
DPB3,DPB3_T04_S88,42,-7.127031983059607,-34.98572734519296
DPB3,DPB3_T04_S89,42,-7.120669189037,-34.86733891674871
DPB3,DPB3_T04_S90,42,-7.166714733715508,-34.870726368887496
DPB3,DPB3_T04_S91,42,-7.151285367085268,-34.89128645978737
DPB3,DPB3_T04_S92,42,-7.150989417335585,-34.96820118268118
DPB3,DPB3_T05_S01,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S02,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S03,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S04,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S05,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S06,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S07,42,-7.185488427307836,-34.86794397784854
DPB3,DPB3_T05_S08,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S09,42,-7.216273955406848,-34.8445698866711
DPB3,DPB3_T05_S10,42,-7.1855739460835215,-34.844284287509254
DPB3,DPB3_T05_S11,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S12,42,-7.185488427307836,-34.86794397784854
DPB3,DPB3_T05_S13,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S14,42,-7.216273955406848,-34.8445698866711
DPB3,DPB3_T05_S15,42,-7.1855739460835215,-34.844284287509254
DPB3,DPB3_T05_S16,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S17,42,-7.185488427307836,-34.86794397784854
DPB3,DPB3_T05_S18,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S19,42,-7.200871319303329,-34.85921443347914
DPB3,DPB3_T05_S20,42,-7.216273955406848,-34.8445698866711
DPB3,DPB3_T05_S21,42,-7.1855739460835215,-34.844284287509254
DPB3,DPB3_T05_S22,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S23,42,-7.185488427307836,-34.86794397784854
DPB3,DPB3_T05_S24,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S25,42,-7.200871319303329,-34.85921443347914
DPB3,DPB3_T05_S26,42,-7.216273955406848,-34.8445698866711
DPB3,DPB3_T05_S27,42,-7.1855739460835215,-34.844284287509254
DPB3,DPB3_T05_S28,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S29,42,-7.185488427307836,-34.86794397784854
DPB3,DPB3_T05_S30,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S31,42,-7.200871319303329,-34.85921443347914
DPB3,DPB3_T05_S32,42,-7.216273955406848,-34.8445698866711
DPB3,DPB3_T05_S33,42,-7.195722450182132,-34.86803952400744
DPB3,DPB3_T05_S34,42,-7.1855739460835215,-34.844284287509254
DPB3,DPB3_T05_S35,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S36,42,-7.185488427307836,-34.86794397784854
DPB3,DPB3_T05_S37,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S38,42,-7.200871319303329,-34.85921443347914
DPB3,DPB3_T05_S39,42,-7.195722450182132,-34.86803952400744
DPB3,DPB3_T05_S40,42,-7.216273955406848,-34.8445698866711
DPB3,DPB3_T05_S41,42,-7.1855739460835215,-34.844284287509254
DPB3,DPB3_T05_S42,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S43,42,-7.185488427307836,-34.86794397784854
DPB3,DPB3_T05_S44,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S45,42,-7.200871319303329,-34.85921443347914
DPB3,DPB3_T05_S46,42,-7.195722450182132,-34.86803952400744
DPB3,DPB3_T05_S47,42,-7.216273955406848,-34.8445698866711
DPB3,DPB3_T05_S48,42,-7.195657900347552,-34.88578614407597
DPB3,DPB3_T05_S49,42,-7.1855739460835215,-34.844284287509254
DPB3,DPB3_T05_S50,42,-7.153134241474613,-34.852854533600784
DPB3,DPB3_T05_S51,42,-7.1531991657081155,-34.83511150573031
DPB3,DPB3_T05_S52,42,-7.180382143928745,-34.864938633691054
DPB3,DPB3_T05_S53,42,-7.163411549278344,-34.84112084096746
DPB3,DPB3_T05_S54,42,-7.185488427307836,-34.86794397784854
DPB3,DPB3_T05_S55,42,-7.175382846040479,-34.832360333699675
DPB3,DPB3_T05_S56,42,-7.146333149491188,-34.8468765527581
DPB3,DPB3_T05_S57,42,-7.200871319303329,-34.85921443347914
DPB3,DPB3_T05_S58,42,-7.151482729570861,-34.838052732201746
DPB3,DPB3_T05_S59,42,-7.153177600283913,-34.8410256964356
